AlgaeGroup,OrganismCode,FinalID,AlgaeList,Habit,Heterocystous,IndicatorClass_Cu,IndicatorClass_DOC,IndicatorClass_Ref,IndicatorClass_TN,IndicatorClass_TP,Motility,NitrogenUptakeMetabolism,OxygenRequirements,Salinity,Saprobity,TaxonomicGroup,TrophicState,Zygnemataceae,Phylum,Class,Order,Family,Genus
Diatom,1029831597,Tryblionella constricta,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NAHON,DO_50,B,AM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Tryblionella
SoftAlgae,1029907518,Oedogonium punctatostriatum,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniaceae,Oedogonium
Diatom,1030318126,Navicula angusta,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NALON,DO_100,F,OS,NA,O,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1033235982,Navicula vilaplanii,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1038013827,Achnanthes sp A SWAMP JPK,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes
SoftAlgae,1040319374,Apiocystis brauniana,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Tetrasporales,Tetrasporaceae,Apiocystis
SoftAlgae,1040327330,Pediastrum boryanum var longicorne,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Hydrodictyaceae,Pediastrum
SoftAlgae,1041474456,Carteria sp 2,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Volvocales,Carteriaceae,Carteria
Diatom,1042187080,Pinnularia divergens,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,F,OS,NA,O,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia
SoftAlgae,1043635685,Chroomonas cf nordstedtii,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CR,NA,No,Cryptophyta,Cryptophyceae,Pyrenomonadales,Chroomonadaceae,Chroomonas
SoftAlgae,1044126422,Oedogonium sp 8,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniaceae,Oedogonium
Diatom,1045323912,Nitzschia prolongata var hoehnkii,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia
SoftAlgae,1047378586,Monoraphidium arcuatum,SoftAlgae_2012,NA,No,NI,high,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Monoraphidium
Diatom,1050548867,Navicula submuralis,Diatom_2012,BN,NA,NA,NA,NA,high,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
SoftAlgae,1054749231,Cladophora sp 1,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora
SoftAlgae,1055640889,Ophiocytium arbusculum,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,OC,NA,No,Heterokontophyta,Xanthophyceae,Mischococcales,Ophiocytiaceae,Ophiocytium
SoftAlgae,1055805153,Aphanothece stagnina,SoftAlgae_2012,NA,No,NI,NI,NI,low,NI,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Aphanothece
Diatom,1058593083,Cocconeis placentula var euglypta,Diatom_2012,BN,NA,NA,NA,NA,high,high,NM,NAHON,DO_50,FB,BM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Achnanthales,Cocconeidaceae,Cocconeis
SoftAlgae,1059459856,Bumilleria sp 1,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OC,NA,No,Heterokontophyta,Xanthophyceae,Tribonematales,Tribonemataceae,Bumilleria
Diatom,1062077881,Cymatopleura,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Surirellales,Surirellaceae,Cymatopleura
SoftAlgae,1064928262,Coelastrum cf astroideum,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Coelastrum
Diatom,1066852391,Gomphonema exilissimum,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NALON,DO_100,F,OS,NA,O,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema
Diatom,1067355972,Placoneis elginensis var cuneata,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis
Diatom,1075878202,Pinnularia nobilis,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia
Diatom,1077519233,Gomphonema cf clevei SWAMP KB,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema
Diatom,1078026749,Gomphonema coronatum,Diatom_2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema
SoftAlgae,1079194789,Xanthonema cf exile,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,OC,NA,No,Heterokontophyta,Xanthophyceae,Tribonematales,Xanthonemataceae,Xanthonema
SoftAlgae,1079443868,Closterium cf leibleinii,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CA,NA,No,Streptophyta,Zygnematophyceae,Zygnematales,Closteriaceae,Closterium
Diatom,1081382396,Nitzschia cf amphibia SCCWRP JPK,Diatom_2012,BN,NA,NA,NA,NA,high,high,HM,NHHONF,DO_50,FB,AM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia
SoftAlgae,1089308652,Chlamydomonas cf ehrenbergii,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chlamydomonas
Diatom,1089352470,Placoneis gastrum,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NAHON,DO_75,FB,BM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis
Diatom,1092369444,Gomphoneis minuta,Diatom_2012,BN,NA,NA,NA,NA,low,low,NM,NA,NA,FB,BM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphoneis
SoftAlgae,1093179158,Chlorogloea sp 1,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Chroococcales,Entophysalidaceae,Chlorogloea
SoftAlgae,1094445554,Nostoc cf commune,SoftAlgae_2012,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Nostoc
Diatom,1096305958,Navicula detenta,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
SoftAlgae,1100451812,Mougeotia calcarea,SoftAlgae_2012,NA,No,NI,NI,NI,NI,low,NA,NA,NA,NA,NA,CA,NA,Yes,Streptophyta,Zygnematophyceae,Zygnematales,Zygnemataceae,Mougeotia
Diatom,1100798837,Stephanodiscus medius,Diatom_2012,P,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus
Diatom,1101557980,Gomphonema freesei,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema
Diatom,1102920890,Luticola nivalis,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,BF,BM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Luticola
Diatom,1104615633,Craticula molestiformis,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Craticula
SoftAlgae,1105350126,Scenedesmus dimorphus,SoftAlgae_2012,NA,No,high,high,NRF,NI,high,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus
Diatom,1107783361,Gomphoneis cf geitleri SWAMP JPK,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphoneis
Diatom,1109830423,Achnanthes lewisiana,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes
SoftAlgae,1109875645,Oocystis cf lacustris,SoftAlgae_2012,NA,No,high,NA,NI,high,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Trebouxiophyceae,Oocystales,Oocystaceae,Oocystis
Diatom,1112238697,Gomphonemopsis exigua,Diatom_2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Rhoicospheniaceae,Gomphonemopsis 
Diatom,1113128798,Gomphosphenia sp 2 SWAMP JPK,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Rhoicospheniaceae,Gomphosphenia
SoftAlgae,1113692174,Nostoc punctiforme,SoftAlgae_2012,NA,Yes,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Nostoc
Diatom,1114879260,Navicula festiva,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1114985068,Fragilaria radians,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria
Diatom,1116971620,Cavinula,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Cavinulaceae,Cavinula
Diatom,1117072011,Aulacoseira cf granulata SWAMP KB,Diatom_2012,P,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Coscinodiscophyceae,Aulacoseiraceae,Aulacoseiraceae,Aulacoseira
SoftAlgae,1118111288,Gloeocapsa rupestris,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Gloeocapsa
SoftAlgae,1119476646,Tetrasporaceae,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Tetrasporales,Tetrasporaceae,
Diatom,1119599753,Fragilaria cf crotonensis SWAMP KB,Diatom_2012,P,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria
Diatom,1119968256,Caloneis macedonica,Diatom_2012,BN,NA,NA,NA,NA,high,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Caloneis
Diatom,1120517248,Gomphonema patricki,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema
SoftAlgae,1122476354,Closterium parvulum,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CA,NA,No,Streptophyta,Zygnematophyceae,Zygnematales,Closteriaceae,Closterium
SoftAlgae,1122763089,Closterium acerosum var tumidium,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CA,NA,No,Streptophyta,Zygnematophyceae,Zygnematales,Closteriaceae,Closterium
Diatom,1123326879,Nitzschia vitrea var salinarum,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia
Diatom,1124964169,Gyrosigma spencerii,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Gyrosigma
SoftAlgae,1125324003,Calothrix cf linearis,SoftAlgae_2012,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Nostocales,Rivulariaceae,Calothrix
Diatom,1125679599,Mastogloia elliptica,Diatom_2012,BN,NA,NA,NA,NA,low,low,MM,NA,NA,B,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Mastogloiaceae,Mastogloia
Diatom,1127373545,Cocconeis disculus,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,BF,OS,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Achnanthales,Cocconeidaceae,Cocconeis
Diatom,1128578783,Placoneis hambergii,Diatom_2012,BN,NA,NA,NA,NA,low,NA,MM,NA,DO_100,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Placoneis
Diatom,1129870578,Pinnularia,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia
Diatom,1130990752,Luticola dismutica,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Luticola
SoftAlgae,1131073103,Pithophora cf oedogonia,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Pithophora
SoftAlgae,1135353682,Closterium intermedium,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,NA,No,Streptophyta,Zygnematophyceae,Zygnematales,Closteriaceae,Closterium
SoftAlgae,1136099103,Scenedesmus cf pannonicus,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus
Diatom,1137445662,Synedra goulardi,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Synedra
Diatom,1137765401,Bacillaria paradoxa,Diatom_2012,BN,NA,NA,NA,NA,high,high,HM,NAHON,DO_30,B,AM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Bacillaria
SoftAlgae,1139092843,Closterium rostratum,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,NA,No,Streptophyta,Zygnematophyceae,Zygnematales,Closteriaceae,Closterium
Diatom,1141751937,Plagiotropis lepidoptera,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Plagiotropidaceae,Plagiotropis
SoftAlgae,1142965027,Vaucheria cf pachyderma,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OC,NA,No,Heterokontophyta,Xanthophyceae,Vaucheriales,Vaucheriaceae,Vaucheria
Diatom,1143215001,Cymbella sp 2 SWAMP KB,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella
Diatom,1143431609,Tryblionella navicularis,Diatom_2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Tryblionella
Diatom,1144654695,Navicula sp 6,Diatom_2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
SoftAlgae,1145203952,Planktolyngbya cf limnetica,SoftAlgae_2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyanobacteria,Cyanophyceae,Pseudanabaenales,Pseudanabaenaceae,Planktolyngbya
SoftAlgae,1147504209,Scenedesmus cf komarekii,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus
Diatom,1150567302,Synedra,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Synedra
SoftAlgae,1150837945,Scenedesmus intermedius var balatonicus,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus
SoftAlgae,1153048928,Geminella ordinata,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Ulvophyceae,Ulotrichales,Gloeotilaceae,Geminella
Diatom,1153133687,Navicula viridula,Diatom_2012,BN,NA,NA,NA,NA,high,NA,MM,NAHON,DO_75,FB,AM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1153613516,Surirella ovata,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella
Diatom,1154751847,Navicula expecta,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1155051078,Navicula sp B SWAMP EWT,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1156050031,Pinnularia similis,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia
Diatom,1159219029,Synedra cf mazamaensis DWB,Diatom_2012,BN,NA,NA,NA,NA,low,low,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Synedra
Diatom,1159445729,Fragilaria nanana,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,Fragilaria
Diatom,1161900668,Cymbella cymbiformis var nonpunctata,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella
Diatom,1163315277,Astartiella bremeyeri,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Astartiella
Diatom,1165875925,Encyonopsis subminuta,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonopsis
Diatom,1168807831,Navicula sp 7 CSU,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula
Diatom,1171216886,Nitzschia pumila,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,HM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia
SoftAlgae,1174087918,Monoraphidium cf contortum,SoftAlgae_2012,NA,No,high,high,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Ankistrodesmaceae,Monoraphidium
SoftAlgae,1177167397,Aphanothece cf nebulosa,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Chroococcales,Cyanobacteriaceae,Aphanothece
SoftAlgae,1177517154,Phormidium cf granulatum,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium
SoftAlgae,1178399672,Oscillatoria tenuis,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Oscillatoria
Diatom,1183040462,Luticola heufleriana,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Diadesmidaceae,Luticola
Diatom,1184347231,Microcostatus,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Microcostatus
SoftAlgae,1187335499,Mougeotia sp 9,SoftAlgae_2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Streptophyta,Zygnematophyceae,Zygnematales,Zygnemataceae,Mougeotia
SoftAlgae,1188638834,Coleodesmium cf wrangelii,SoftAlgae_2012,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Nostocales,Microchaetaceae,Coleodesmium
Diatom,1188766733,Stauroneis thermicola,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis
SoftAlgae,1189545002,Oedogonium sp 4,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Oedogoniales,Oedogoniaceae,Oedogonium
Diatom,1194447410,Fallacia subhamulata,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,MM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Fallacia
SoftAlgae,1196594495,Klebsormidium cf klebsii,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CA,NA,No,Streptophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,Klebsormidium
Diatom,1198985263,Gomphosphenia sp A SWAMP EWT,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Cymbellales,Rhoicospheniaceae,Gomphosphenia
Diatom,1202071563,Karayevia bottnica,Diatom_2012,BN,NA,NA,NA,NA,NA,NA,NM,NA,NA,NA,NA,NA,NA,NA,Heterokontophyta,Bacillariophyceae,Achanthales,Achnanthidiaceae,Karayevia
SoftAlgae,1204465090,Scenedesmus circumfusus,SoftAlgae_2012,NA,No,NI,NI,NI,NI,NI,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Scenedesmus
Diatom,1205457169,Sellaphora bacillum,Diatom_2012,BN,NA,NA,NA,NA,low,low,MM,NALON,DO_75,FB,BM,NA,ME,NA,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora
SoftAlgae,1209060696,Calothrix atricha,SoftAlgae_2012,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Nostocales,Rivulariaceae,Calothrix
SoftAlgae,1210231936,Spirogyra sp 3,SoftAlgae_2012,NA,No,NA,NI,NI,NI,NI,NA,NA,NA,NA,NA,CA,NA,Yes,Streptophyta,Zygnematophyceae,Zygnematales,Zygnemataceae,Spirogyra
SoftAlgae,1211388969,Tetraedron cf incus,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CL,NA,No,Chlorophyta,Chlorophyceae,Sphaeropleales,Sphaeropleales,Tetraedron
SoftAlgae,1212511129,Limnothrix sp 1,SoftAlgae_2012,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CB,NA,No,Cyanobacteria,Cyanophyceae,Pseudanabaenales,Pseudanabaenaceae,Limnothrix
Diatom,1217436441,Eunotia arcus,Diatom_2012,BN,NA,NA,NA,NA,low,low,NM,NALON,NA,F,OS,NA,OM,NA,Heterokontophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia
Diatom,1219241942,Amphora pediculus,Diatom_2012,BN,NA,NA,NA,NA,high,high,MM,NAHON,DO_75,FB,BM,NA,E,NA,Heterokontophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora
